City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
1999,Toktogul,KG,41.8708,72.9402,52.02,82,100,2.75,overcast clouds
2000,San Matias,BO,-16.3667,-58.4,89.98,26,74,3.49,broken clouds
2001,Yamada,JP,39.4667,141.95,51.26,91,36,5.03,scattered clouds
2002,Warrnambool,AU,-38.3833,142.4833,40.8,92,6,8.41,clear sky
2003,Santiago,CL,-33.4569,-70.6483,70.99,46,100,3.44,overcast clouds
2004,Bretigny-Sur-Orge,FR,48.6114,2.3059,73.62,56,0,10.36,clear sky
2005,Balaipungut,ID,1.05,101.2833,76.51,96,92,3.44,overcast clouds
2006,Monywa,MM,22.1167,95.1333,93.0,46,78,5.99,broken clouds
2007,Kamen-Rybolov,RU,44.7481,132.0403,51.39,87,34,3.06,scattered clouds
2008,Fenelon Falls,CA,44.5334,-78.7496,49.51,95,100,6.67,overcast clouds
2009,Humberto De Campos,BR,-2.5983,-43.4611,81.99,78,36,3.18,scattered clouds
2010,The Valley,AI,18.217,-63.0578,87.66,70,40,13.8,scattered clouds
2011,Shubarkuduk,KZ,49.1447,56.4872,54.05,87,100,15.41,overcast clouds
2012,Xam Nua,LA,20.4197,104.0439,68.34,100,100,0.65,overcast clouds
2013,Winona,US,43.9666,-91.7668,54.93,54,19,13.69,few clouds
2014,Girne,CY,35.3417,33.3167,65.75,66,78,22.37,light rain
2015,Russkiy Aktash,RU,55.0384,52.1214,38.05,78,63,3.96,broken clouds
2016,Delitzsch,DE,51.5333,12.35,69.46,52,0,3.44,clear sky
2017,Maxixe,MZ,-23.8597,35.3472,68.52,91,99,1.1,moderate rain
2018,Gushikawa,JP,26.3544,127.8686,74.43,78,20,8.05,few clouds
2019,Cururupu,BR,-1.8283,-44.8683,82.54,76,22,3.69,few clouds
2020,Borba,BR,-4.3878,-59.5939,91.38,43,13,3.69,few clouds
2021,Nayoro,JP,44.3506,142.4578,54.55,97,100,1.92,overcast clouds
2022,Rurrenabaque,BO,-14.4413,-67.5278,72.41,82,99,0.54,overcast clouds
2023,Phan Thiet,VN,10.9333,108.1,76.93,92,100,13.18,overcast clouds
2024,Cortes,ES,41.9395,-1.4396,90.68,28,100,20.04,light rain
2025,Lovington,US,32.944,-103.3485,58.17,39,11,1.99,few clouds
2026,Demyansk,RU,57.643,32.466,47.57,54,4,4.79,clear sky
2027,Linden,GY,6.0,-58.3,73.51,98,100,2.8,light rain
2028,Yueyang,CN,29.3333,113.0919,64.81,93,100,4.63,overcast clouds
2029,Placerville,US,38.7296,-120.7986,76.78,31,0,1.01,clear sky
2030,Surt,LY,31.2089,16.5887,71.76,45,0,14.18,clear sky
2031,Belaya Kholunitsa,RU,58.84,50.8528,35.04,98,100,6.6,light snow
2032,Susaki,JP,33.3667,133.2833,63.91,70,0,5.3,clear sky
2033,Srandakan,ID,-7.9386,110.2506,78.01,87,94,3.89,overcast clouds
2034,Bacolod,PH,10.6667,122.95,79.36,86,97,4.74,overcast clouds
2035,Candelaria,PH,13.9311,121.4233,77.4,93,98,0.4,light rain
2036,Adiake,CI,5.2863,-3.304,74.25,92,100,4.92,overcast clouds
2037,Melbu,NO,68.5044,14.8297,51.62,76,75,3.44,broken clouds
2038,Englewood,US,39.6478,-104.9878,54.34,55,75,18.41,broken clouds
2039,Lanskroun,CZ,49.9122,16.6119,64.63,57,62,4.32,broken clouds
2040,Itambe,BR,-15.245,-40.6244,82.71,32,0,7.16,clear sky
2041,Togitsu,JP,32.8333,129.85,64.89,80,100,2.73,overcast clouds
2042,Tongling,CN,30.95,117.7833,69.42,76,100,5.95,overcast clouds
2043,Rongcheng,CN,30.634,117.8517,68.31,84,100,3.65,overcast clouds
2044,Gainesville,US,29.6516,-82.3248,87.78,62,40,8.05,scattered clouds
2045,Pascagoula,US,30.3658,-88.5561,84.25,65,0,10.36,clear sky
2046,Lensk,RU,60.7253,114.9278,47.07,96,94,4.94,overcast clouds
2047,Rudnogorsk,RU,57.2639,103.7519,38.64,96,69,3.69,broken clouds
2048,Bjorkelangen,NO,59.8848,11.5694,60.69,54,94,4.45,light rain
2049,Biskamzha,RU,53.4497,89.5272,62.55,56,100,3.71,overcast clouds
2050,Plymouth,US,41.8334,-70.8328,96.22,52,0,11.5,clear sky
2051,Yablonovo,RU,50.8523,37.3574,45.93,95,100,13.82,light rain
2052,Kathua,IN,32.3667,75.5167,82.08,28,11,9.01,few clouds
2053,Farafangana,MG,-22.8167,47.8333,69.94,87,1,3.71,clear sky
2054,Barra Patuca,HN,15.8,-84.2833,80.44,83,100,8.55,overcast clouds
2055,Yankton,US,42.8711,-97.3973,59.11,47,75,11.5,broken clouds
2056,Jinxiang,CN,27.4327,120.6062,64.49,97,100,2.68,overcast clouds
2057,Basco,PH,20.4487,121.9702,81.5,78,52,10.71,broken clouds
2058,Inyonga,TZ,-6.7167,32.0667,70.77,59,59,4.72,broken clouds
2059,Khashuri,GE,41.9941,43.5999,58.1,74,43,4.52,scattered clouds
2060,Plotnikovo,RU,55.0247,85.9436,65.95,62,100,0.63,overcast clouds
2061,Martinez,US,38.0194,-122.1341,79.3,48,0,3.44,clear sky
2062,Severobaykalsk,RU,55.65,109.3167,36.95,97,97,2.17,overcast clouds
2063,Beidao,CN,34.5686,105.8933,58.87,88,22,3.56,few clouds
2064,Birao,CF,10.2849,22.7882,94.5,18,100,5.68,overcast clouds
2065,Tezu,IN,27.9167,96.1667,70.57,92,5,4.85,clear sky
2066,Belyy Yar,RU,53.6039,91.3903,69.69,42,0,4.47,clear sky
2067,Dingtao,CN,35.0683,115.5625,69.73,43,73,7.94,broken clouds
2068,Nancha,CN,47.1333,129.2667,49.59,68,65,2.64,broken clouds
2069,Sibut,CF,5.718,19.0739,82.98,56,100,3.22,overcast clouds
2070,Sfantu Gheorghe,RO,45.8667,25.7833,53.26,63,94,9.26,overcast clouds
2071,Urdoma,RU,61.7533,48.5442,33.46,98,100,9.84,light snow
2072,Yinchuan,CN,38.4681,106.2731,66.87,49,33,2.01,scattered clouds
2073,La Macarena,CO,2.1837,-73.7849,87.37,50,34,5.32,scattered clouds
2074,Yarada,IN,17.65,83.2667,84.52,70,20,2.3,few clouds
2075,Ayr,GB,55.4627,-4.6339,61.32,77,75,16.11,broken clouds
2076,Dinard,FR,48.6314,-2.0614,70.63,69,0,10.36,clear sky
2077,Paka,MY,4.6374,103.4368,80.92,81,95,2.82,moderate rain
2078,Alekseyevsk,RU,57.8406,108.3492,43.79,89,66,0.89,broken clouds
2079,Palmerston,AU,-12.486,130.9833,78.78,81,85,5.75,overcast clouds
2080,Carlos Chagas,BR,-17.7031,-40.7664,82.27,36,15,8.75,few clouds
2081,Talara,PE,-4.5772,-81.2719,75.96,64,0,25.32,clear sky
2082,Ilhabela,BR,-23.7781,-45.3581,71.29,68,1,4.56,clear sky
2083,Mitchell,US,43.7094,-98.0298,54.1,47,100,4.61,overcast clouds
2084,Calvinia,ZA,-31.4707,19.776,54.23,41,88,3.24,overcast clouds
2085,Dubti,ET,11.7361,41.0853,101.08,10,7,8.5,clear sky
2086,Tymovskoye,RU,50.8456,142.655,36.39,97,100,6.24,overcast clouds
2087,Blythe,US,33.6103,-114.5964,86.04,29,0,0.0,clear sky
2088,Tabuk,PH,17.4189,121.4443,75.94,93,98,1.88,overcast clouds
2089,Bijar,IR,35.8668,47.6051,63.01,24,34,6.02,scattered clouds
2090,Mossendjo,CG,-2.9506,12.7261,73.11,87,95,3.49,overcast clouds
2091,Khasan,RU,42.4308,130.6434,52.66,77,47,4.18,scattered clouds
2092,Yabelo,ET,4.8833,38.0833,61.12,81,81,1.9,light rain
2093,Smithers,CA,54.7804,-127.1743,59.74,41,2,0.67,clear sky
2094,Marand,IR,38.4329,45.7749,67.89,29,93,3.2,overcast clouds
2095,Micomeseng,GQ,2.1462,10.6164,72.23,98,63,3.53,light rain
2096,Yenangyaung,MM,20.4667,94.8833,87.37,60,6,12.44,clear sky
2097,Glendive,US,47.1053,-104.7125,54.7,43,20,5.75,few clouds
2098,La Possession,RE,-20.9289,55.3351,73.35,67,30,11.5,scattered clouds
2099,Arti,RU,56.4234,58.5328,36.55,88,94,7.34,overcast clouds
2100,Bang Saphan,TH,11.2126,99.5117,75.99,96,100,3.0,light rain
2101,Baculin,PH,7.4525,126.5842,77.86,86,45,4.12,scattered clouds
2102,Collecchio,IT,44.754,10.2184,83.93,63,47,1.39,scattered clouds
2103,Porto De Moz,BR,-1.7483,-52.2383,85.26,58,11,4.16,few clouds
2104,Nalut,LY,30.3333,10.85,87.53,4,0,5.28,clear sky
2105,Vera Cruz,BR,-12.6333,-41.0333,83.91,35,11,5.44,few clouds
2106,Zaoyang,CN,32.1272,112.7542,65.93,85,8,6.4,clear sky
2107,Fougamou,GA,-1.2154,10.5838,76.44,93,59,2.57,light rain
2108,Sangolqui,EC,-0.3341,-78.4522,68.49,48,16,4.81,light rain
2109,Imamoglu,TR,37.2651,35.6572,69.51,60,81,11.54,broken clouds
2110,Ajdabiya,LY,30.7554,20.2263,69.58,50,0,10.16,clear sky
2111,Troitsk,RU,54.0979,61.5773,42.94,77,59,8.32,broken clouds
2112,Peleduy,RU,59.6289,112.7406,42.85,96,100,2.62,overcast clouds
2113,Rawlins,US,41.7911,-107.2387,50.36,29,0,6.91,clear sky
2114,Ati,TD,13.2154,18.3353,99.37,10,92,10.29,overcast clouds
2115,Beihai,CN,21.4833,109.1,78.6,90,99,18.01,overcast clouds
2116,Simeykyne,UA,48.3264,39.5337,53.42,77,100,11.5,overcast clouds
2117,Apache Junction,US,33.4151,-111.5496,85.62,19,0,8.05,clear sky
2118,General Roca,AR,-39.0333,-67.5833,64.44,19,100,18.61,light rain
2119,Banikoara,BJ,11.2985,2.4386,95.09,30,100,2.33,overcast clouds
2120,Sonkovo,RU,57.7782,37.1571,40.59,66,90,5.12,overcast clouds
2121,Tvoroyri,FO,61.5556,-6.8111,49.01,81,28,1.97,scattered clouds
2122,Cootamundra,AU,-34.65,148.0333,48.94,87,44,9.55,scattered clouds
2123,Gonen,TR,40.1049,27.654,66.79,77,81,3.89,broken clouds
2124,Taft,IR,31.7471,54.2088,73.35,12,0,4.61,dust
2125,Vite,IN,17.2833,74.55,77.02,74,7,18.75,clear sky
2126,Tamarindo,CU,22.1175,-78.9087,88.0,56,100,15.26,overcast clouds
2127,Manaus,BR,-3.1019,-60.025,86.5,66,40,5.75,scattered clouds
2128,Bam,IR,29.106,58.357,81.73,9,0,14.07,clear sky
2129,Akureyri,IS,65.6835,-18.0878,40.08,96,100,6.89,overcast clouds
2130,Kalamazoo,US,42.2506,-85.55,61.11,51,40,17.27,scattered clouds
2131,Rapar,IN,23.5667,70.6333,84.49,72,0,25.37,clear sky
2132,Mucuri,BR,-18.0864,-39.5508,74.07,68,42,7.58,scattered clouds
